branch,construction_source,model,dataset,side,layer,method,rho,decode_mode
fixed,ascend,whisper,ascend_eval,decoder,6,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,6,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,6,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,6,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,6,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,6,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,6,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,6,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,6,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,6,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,6,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,6,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,7,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,7,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,7,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,7,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,7,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,7,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,7,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,7,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,7,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,7,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,7,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,7,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,7,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,8,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,8,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,8,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,8,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,8,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,8,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,8,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,8,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,8,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,8,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,8,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,8,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,8,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,9,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,9,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,9,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,9,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,9,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,9,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,9,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,9,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,9,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,9,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,9,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,9,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,9,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,10,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,10,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,10,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,10,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,10,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,10,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,10,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,10,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,10,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,10,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,10,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,10,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,10,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,11,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,11,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,11,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,11,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,11,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,11,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,11,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,11,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,11,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,11,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,11,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,11,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,11,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,12,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,12,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,12,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,12,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,12,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,2.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,12,raw,2.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,4.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,4.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,12,raw,4.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,4.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,4.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,12,raw,4.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,6.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,6.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,12,raw,6.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,12,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,12,raw,6.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,12,raw,6.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,12,raw,6.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,0.5,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,0.5,greedy
fixed,ascend,whisper,ascend_eval,decoder,13,raw,0.5,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,0.5,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,0.5,official_standard
fixed,ascend,whisper,ascend_eval,decoder,13,raw,0.5,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,1.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,1.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,13,raw,1.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,1.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,1.0,official_standard
fixed,ascend,whisper,ascend_eval,decoder,13,raw,1.0,official_standard
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,2.0,greedy
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,2.0,greedy
fixed,ascend,whisper,ascend_eval,decoder,13,raw,2.0,greedy
fixed,ascend,whisper,cs_dialogue_dev_select,decoder,13,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_man,decoder,13,raw,2.0,official_standard
fixed,ascend,whisper,seame_dev_sge,decoder,13,raw,2.0,official_standard
